Table 1
Plot_ID,Genotype,Bloc,Location,GPS1,GPS2,Year,protein,tgw,kph,plot_length,plot_width,moisture,plot_yld,ave_moist,yld_ton_ha,str_height,screenings,septoria1,heading1,lodging1,mildew1,hagberg,ripen1,node_brek1,vigour,sprout_fld,lodging2,fusarium1,emergence,mildew2,yelow_rst1,septoria2,shedding,fusar_lab,septoria3,heading2,fusarium2,sprout_lab,yellowblot,green_leaf,water_abso,plant_coun,takeall,mnivale,germin,flowerdate,fusar_fld,ripen2,node_brek2,yelow_rst2,flowering,growthstge,brown_rst1,bydv,sprout_fl2,,,,,
152,BARONIO,3,Libertinia (CT),"37,530,590","14,576,432",2017,,34.2,84.5,,,10.0,4.42,,4.57,82,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
2,BARONIO,1,Foggia,"41,459,932","15,501,357",2017,,45.6,85.9,,,10.0,4.72,,4.79,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,BARONIO,2,Foggia,"41,459,932","15,501,357",2017,,46.4,86.2,,,10.0,5.24,,5.31,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
145,BARONIO,3,Foggia,"41,459,932","15,501,357",2017,,48.7,86.1,,,10.1,5.82,,5.90,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
45,BARONIO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,37.7,77.5,,,12.2,4.87,,5.21,95,,7,,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
89,BARONIO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,38.1,76.3,,,11.8,5.09,,5.38,98,,4,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
110,BARONIO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,40.1,78.5,,,11.5,4.56,,4.83,98,,4,,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
37,BARONIO,1,Foggia,"41,459,932","15,501,357",2016,,41.6,84.3,,,11.8,6.20,,6.16,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
47,BARONIO,2,Foggia,"41,459,932","15,501,357",2016,,43.2,83.1,,,11.7,5.70,,5.67,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
94,BARONIO,3,Foggia,"41,459,932","15,501,357",2016,,41.6,83.5,,,12.0,6.48,,6.43,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
14,BARONIO,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,47.0,82.0,,,12.9,5.74,,5.47,110,,0,,0,3,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,BARONIO,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,42.1,81.3,,,12.6,5.52,,5.55,107,,0,,3,4,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
115,BARONIO,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,43.8,79.2,,,13.2,4.85,,5.09,91,,0,,4,5,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
30,BARONIO,1,Libertinia (CT),"37,530,590","14,576,432",2016,,40.3,85.0,,,9.3,4.21,,4.36,86,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
77,BARONIO,2,Libertinia (CT),"37,530,590","14,576,432",2016,,38.7,85.2,,,9.3,3.91,,4.28,86,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
116,BARONIO,3,Libertinia (CT),"37,530,590","14,576,432",2016,,41.9,85.6,,,9.4,4.17,,4.43,80,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
15,BARONIO,1,Raven,"44,465,995","12,207,348",2016,,45.6,79.5,,,14.4,6.51,,6.28,106,,3 ,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
60,BARONIO,2,Raven,"44,465,995","12,207,348",2016,,50.4,83.0,,,15.3,5.79,,5.53,104,,3 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
120,BARONIO,3,Raven,"44,465,995","12,207,348",2016,,47.4,82.9,,,15.1,6.45,,6.17,110,,3 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
44,BARONIO,1,Arezzo,"43,316,126","11,819,875",2016,,47.2,81.1,,,10.4,4.75,,4.85,99,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
87,BARONIO,2,Arezzo,"43,316,126","11,819,875",2016,,46.4,78.7,,,9.7,5.75,,5.92,100,,0,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
94,BARONIO,3,Arezzo,"43,316,126","11,819,875",2016,,47.1,81.2,,,10.1,5.29,,5.42,102,,1,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
23,BARONIO,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,80.9,,,10.9,6.40,,6.38,95,,5,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
93,BARONIO,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,81.8,,,10.0,6.51,,6.92,94,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
159,BARONIO,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,82.6,,,9.8,6.91,,7.12,91,,5,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,MEMENTO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,52.7,83.4,,,9.5,7.08,,6.64,79,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
103,MEMENTO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,51.2,84.3,,,9.4,6.08,,5.60,79,,2 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
109,MEMENTO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.8,85.1,,,9.2,7.45,,7.07,75,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,MEMENTO,1,Arezzo,"43,316,126","11,819,875",2017,,53.7,79.6,,,8.5,3.40,,3.55,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
91,MEMENTO,2,Arezzo,"43,316,126","11,819,875",2017,,51.8,79.0,,,8.5,3.72,,3.88,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
162,MEMENTO,3,Arezzo,"43,316,126","11,819,875",2017,,56.6,79.8,,,8.8,3.90,,4.06,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
3,MEMENTO,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.8,84.3,,,13.0,4.56,,5.70,83,,0 ,,5,1,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
92,MEMENTO,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,46.6,83.4,,,13.3,6.53,,6.20,92,,0 ,,0,0,,,,,,,,,,1 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
134,MEMENTO,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,45.9,85.4,,,12.5,5.52,,5.84,90,,0 ,,0,1,,,,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
47,MEMENTO,1,Libertinia (CT),"37,530,590","14,576,432",2017,,36.8,78.9,,,9.7,4.71,,5.04,86,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
61,MEMENTO,2,Libertinia (CT),"37,530,590","14,576,432",2017,,29.6,80.5,,,9.7,4.19,,4.48,73,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
138,MEMENTO,3,Libertinia (CT),"37,530,590","14,576,432",2017,,41.4,82.6,,,9.7,4.30,,4.60,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
48,MEMENTO,1,Foggia,"41,459,932","15,501,357",2017,,44.1,83.9,,,10.0,5.60,,5.68,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
65,MEMENTO,2,Foggia,"41,459,932","15,501,357",2017,,48.2,83.2,,,10.1,5.80,,5.88,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
128,MEMENTO,3,Foggia,"41,459,932","15,501,357",2017,,49.3,84.1,,,10.0,5.54,,5.62,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
18,MEMENTO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,40.6,71.6,,,11.7,4.38,,4.63,82,,7,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
71,MEMENTO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,42.3,73.1,,,12.1,5.22,,5.41,88,,8,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
104,MEMENTO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,38.4,71.2,,,11.5,5.48,,5.71,87,,6,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
33,MEMENTO,1,Foggia,"41,459,932","15,501,357",2016,,36.6,69.2,,,10.7,4.30,,4.33,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
50,MEMENTO,2,Foggia,"41,459,932","15,501,357",2016,,41.7,72.0,,,11.3,5.12,,5.12,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
100,MEMENTO,3,Foggia,"41,459,932","15,501,357",2016,,39.9,70.2,,,10.7,4.50,,4.53,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
42,MEMENTO,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,39.7,73.3,,,11.9,4.48,,4.77,99,,0,,7,2,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
49,MEMENTO,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,35.3,70.4,,,11.1,4.29,,4.87,89,,0,,5,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
136,MEMENTO,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,32.3,70.0,,,12.3,3.99,,4.47,96,,0,,5,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
19,MEMENTO,1,Libertinia (CT),"37,530,590","14,576,432",2016,,43.2,82.0,,,8.8,4.81,,5.08,84,,0,,0,0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
65,MEMENTO,2,Libertinia (CT),"37,530,590","14,576,432",2016,,42.1,83.9,,,8.9,4.48,,4.72,82,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
112,MEMENTO,3,Libertinia (CT),"37,530,590","14,576,432",2016,,43.5,81.9,,,8.9,3.78,,4.16,80,,0,,0,0,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
21,MEMENTO,1,Raven,"44,465,995","12,207,348",2016,,38.5,72.6,,,14.8,6.11,,5.87,95,,4,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
80,MEMENTO,2,Raven,"44,465,995","12,207,348",2016,,37.3,71.2,,,14.5,6.10,,5.88,94,,3 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
129,MEMENTO,3,Raven,"44,465,995","12,207,348",2016,,37.6,72.7,,,14.1,5.72,,5.54,100,,3 ,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
41,MEMENTO,1,Arezzo,"43,316,126","11,819,875",2016,,48.0,70.4,,,10.3,5.77,,5.90,92,,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
68,MEMENTO,2,Arezzo,"43,316,126","11,819,875",2016,,44.2,67.8,,,9.6,4.88,,5.03,90,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
110,MEMENTO,3,Arezzo,"43,316,126","11,819,875",2016,,41.5,70.5,,,9.7,5.20,,5.35,85,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
48,MEMENTO,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,72.1,,,9.2,5.76,,6.05,86,,6,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
94,MEMENTO,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,77.9,,,9.4,6.54,,7.05,84,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
156,MEMENTO,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,73.7,,,8.7,6.64,,6.78,84,,6,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,INCANTO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,44.6,88.0,,,9.4,7.92,,7.75,88,,0 ,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
58,INCANTO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,42.3,87.9,,,9.7,7.12,,6.69,87,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
117,INCANTO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,45.3,88.6,,,8.9,7.49,,6.98,87,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
41,INCANTO,1,Arezzo,"43,316,126","11,819,875",2017,,39.8,82.3,,,8.4,4.04,,4.22,68,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
95,INCANTO,2,Arezzo,"43,316,126","11,819,875",2017,,42.7,83.3,,,8.3,4.13,,4.32,74,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
150,INCANTO,3,Arezzo,"43,316,126","11,819,875",2017,,42.5,8.1,,,8.3,4.06,,4.25,70,,0,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
38,INCANTO,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,42.5,85.0,,,13.5,4.68,,4.43,98,,0 ,,0,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
67,INCANTO,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,45.0,85.8,,,13.4,4.79,,4.54,93,,0 ,,0,0,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
115,INCANTO,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,40.7,83.7,,,12.4,5.05,,4.84,97,,0 ,,0,2,,,,,,,,,,0 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
15,INCANTO,1,Libertinia (CT),"37,530,590","14,576,432",2017,,30.3,81.1,,,9.9,4.22,,4.41,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
87,INCANTO,2,Libertinia (CT),"37,530,590","14,576,432",2017,,33.7,85.7,,,10.0,3.75,,3.87,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
161,INCANTO,3,Libertinia (CT),"37,530,590","14,576,432",2017,,34.0,86.1,,,9.7,5.78,,6.18,88,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,INCANTO,1,Foggia,"41,459,932","15,501,357",2017,,36.9,84.3,,,9.6,5.94,,6.05,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
70,INCANTO,2,Foggia,"41,459,932","15,501,357",2017,,42.9,86.7,,,10.2,5.00,,5.06,75,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
146,INCANTO,3,Foggia,"41,459,932","15,501,357",2017,,38.8,85.2,,,9.8,5.80,,5.90,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
10,INCANTO,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,34.5,75.5,,,11.5,4.40,,4.45,98,,5,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
54,INCANTO,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,35.9,77.7,,,11.3,4.81,,5.02,98,,6,,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
126,INCANTO,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,34.7,77.6,,,11.7,4.87,,5.07,96,,6,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
22,INCANTO,1,Foggia,"41,459,932","15,501,357",2016,,34.2,80.8,,,11.2,6.36,,6.36,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
49,INCANTO,2,Foggia,"41,459,932","15,501,357",2016,,35.8,77.0,,,10.9,6.20,,6.23,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
96,INCANTO,3,Foggia,"41,459,932","15,501,357",2016,,37.4,80.0,,,11.0,6.58,,6.60,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,INCANTO,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,42.4,80.7,,,12.2,3.28,,3.48,103,,0,,3,5,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
65,INCANTO,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,40.1,78.9,,,12.4,3.32,,3.52,101,,0,,2,4,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
131,INCANTO,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,38.3,78.0,,,12.9,3.55,,3.95,98,,0,,6,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,INCANTO,1,Libertinia (CT),"37,530,590","14,576,432",2016,,35.5,83.4,,,9.4,5.57,,5.84,90,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
79,INCANTO,2,Libertinia (CT),"37,530,590","14,576,432",2016,,35.2,85.3,,,8.7,4.95,,5.62,88,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
110,INCANTO,3,Libertinia (CT),"37,530,590","14,576,432",2016,,43.2,84.3,,,8.9,4.97,,5.39,91,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
12,INCANTO,1,Raven,"44,465,995","12,207,348",2016,,35.0,78.9,,,15.3,6.07,,5.79,105,,3 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
86,INCANTO,2,Raven,"44,465,995","12,207,348",2016,,42.4,81.3,,,15.8,6.39,,6.06,104,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,
138,INCANTO,3,Raven,"44,465,995","12,207,348",2016,,37.6,80.5,,,15.3,6.21,,5.93,108,,3 ,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
9,INCANTO,1,Arezzo,"43,316,126","11,819,875",2016,,40.8,78.6,,,10.2,4.90,,5.02,99,,2,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
64,INCANTO,2,Arezzo,"43,316,126","11,819,875",2016,,43.8,79.4,,,10.2,5.90,,6.04,102,,2,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
120,INCANTO,3,Arezzo,"43,316,126","11,819,875",2016,,37.3,79.7,,,9.8,5.50,,5.66,98,,0,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
1,INCANTO,1,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,79.9,,,10.9,4.99,,4.96,100,,5,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
102,INCANTO,2,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,78.5,,,9.1,3.49,,3.83,94,,5,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
128,INCANTO,3,Sant'Angelo Lodigiano (LO),"45,244,642","9,385,814",2017,,,81.1,,,9.3,5.16,,5.45,99,,5,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
50,NURAGHE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,49.5,85.3,,,9.9,5.66,,5.41,83,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
86,NURAGHE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,50.6,85.8,,,10.1,6.65,,6.27,92,,0 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
139,NURAGHE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2017,,49.3,85.8,,,9.4,6.42,,5.92,87,,1 ,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
11,NURAGHE,1,Arezzo,"43,316,126","11,819,875",2017,,36.9,78.9,,,8.6,2.93,,3.05,70,,4,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
101,NURAGHE,2,Arezzo,"43,316,126","11,819,875",2017,,36.6,79.4,,,8.6,3.78,,3.94,70,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
116,NURAGHE,3,Arezzo,"43,316,126","11,819,875",2017,,41.9,80.1,,,8.5,3.38,,3.53,73,,2,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
16,NURAGHE,1,Battipaglia (SA),"40,577,094","14,983,657",2017,,50.5,84.1,,,12.5,4.37,,5.50,97,,0 ,,5,5,,,,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
107,NURAGHE,2,Battipaglia (SA),"40,577,094","14,983,657",2017,,48.1,85.0,,,13.4,6.86,,6.50,105,,0 ,,2,5,,,,,,,,,,2 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
112,NURAGHE,3,Battipaglia (SA),"40,577,094","14,983,657",2017,,48.8,85.3,,,12.3,4.82,,5.71,94,,0 ,,5,2,,,,,,,,,,3 ,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,NURAGHE,1,Libertinia (CT),"37,530,590","14,576,432",2017,,38.3,84.5,,,10.1,4.53,,4.63,83,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
82,NURAGHE,2,Libertinia (CT),"37,530,590","14,576,432",2017,,38.3,84.5,,,9.5,4.60,,5.03,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
154,NURAGHE,3,Libertinia (CT),"37,530,590","14,576,432",2017,,39.6,84.9,,,10.0,5.52,,5.71,84,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
19,NURAGHE,1,Foggia,"41,459,932","15,501,357",2017,,44.2,84.8,,,9.4,4.70,,4.80,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
97,NURAGHE,2,Foggia,"41,459,932","15,501,357",2017,,41.7,85.0,,,9.8,5.30,,5.39,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
144,NURAGHE,3,Foggia,"41,459,932","15,501,357",2017,,40.5,84.6,,,9.8,6.70,,6.81,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
25,NURAGHE,1,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,40.3,76.5,,,12.4,4.58,,4.88,94,,4,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
77,NURAGHE,2,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,41.8,77.6,,,11.8,4.73,,5.00,98,,6,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
108,NURAGHE,3,"La Rancia, Tolentino MC","43,244,488","13,414,334",2016,,44.2,76.1,,,10.6,4.52,,4.84,97,,6,,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
19,NURAGHE,1,Foggia,"41,459,932","15,501,357",2016,,39.4,80.1,,,10.8,6.14,,6.17,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
78,NURAGHE,2,Foggia,"41,459,932","15,501,357",2016,,42.6,82.6,,,11.4,6.30,,6.29,85,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
113,NURAGHE,3,Foggia,"41,459,932","15,501,357",2016,,44.3,83.9,,,11.8,7.00,,6.96,80,,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
20,NURAGHE,1,Battipaglia (SA),"40,577,094","14,983,657",2016,,42.4,79.7,,,12.8,3.74,,3.75,95,,0,,3,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
55,NURAGHE,2,Battipaglia (SA),"40,577,094","14,983,657",2016,,47.5,78.2,,,13.0,3.50,,3.68,100,,0,,4,3,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
104,NURAGHE,3,Battipaglia (SA),"40,577,094","14,983,657",2016,,41.9,76.7,,,12.9,3.37,,3.75,97,,0,,5,3,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
32,NURAGHE,1,Libertinia (CT),"37,530,590","14,576,432",2016,,44.6,84.0,,,9.4,3.27,,3.62,90,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
76,NURAGHE,2,Libertinia (CT),"37,530,590","14,576,432",2016,,39.4,83.4,,,9.2,4.70,,5.46,82,,0,,0,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
118,NURAGHE,3,Libertinia (CT),"37,530,590","14,576,432",2016,,37.8,81.6,,,9.0,3.49,,4.47,85,,0,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
